,text,label,hashtags
1487,@user French Montana Live @ DC Star this Saturday LaborDayWkend S/o @user check it out >>,1,LaborDayWkend
1488,"""NLCS, Thursday night football, AND a rerun of USA v Lithuania game from the Summer Olympics. Could this night get any better?",2,"probablynot"""
1489,6th strike out by David Price. Love the calm & trust from our pitcher,2,BlueJays
1490,Watching Contraband on the PVR & it\u2019s too frigging predictable to continue watching. Gonna go wash my hair.,0,friday
1491,'Dustin Johnson' appeared on Thursday 13 at the 17th place in the Top20 of Orlando's Trends:,1,trndnl
1492,Awesome first show last night with Killswitch in Utrecht! Dank u wel !!! Rock Im Park tomorrow!,2,SMAAASHHH!!!
1493,New Post- Harry Potter and the Sorcerer's Stone (Waiting on Wednesday,2,13)
1494,This Thursday & Friday @user Clapham Functional Anatomy for Yoga Teachers with @user,1,"Clapham,Yoga,Teachers"
1495,Get your growler from @user and fill it up with pennies by June 22!,2,"yyc,charity"
1496,@user I would really love to get a PS Vita. My sisters 16th is coming soon and she would be overjoyed if she gets one.,2,CKRComp
1497,BlueJays take the opener 2-1 in 10 innings! Now 3.5 behind the Yankees. David Price goes tomorrow against Ivan Nova.,1,"BlueJays,Yankees."
1498,Episode 31 of Minecraft just uploaded. I think the next episode I may go into the Nether.,2,31
1499,"""Eff that going to France for March break to see my fam and going off to Paris, Reims and Monaco",1,"travel,addict"""
1500,They figure they better get it all in tonight cause of Verlander tomorrow? Is that it?,2,Indians
1501,I can't believe the first semi-final of Melodifestivalen was just yesterday. Can we press fast-forward to @user,1,TeamDanny
1502,@user well you forget that Yakub never returned to hide here in the 1st place.,1,ironic
1503,Was the guy interviewing Paul Dunne trying to scare him for Monday's round?,1,"TheOpen2015,letsseeyougetincontention,easeup"
1504,Kirk Gone Acoustic with Quentin May @user 8:00 TONIGHT!!,1,KGA
1505,@user were down 6-2 to Kershaw heading into the 7th of the NLDS Game 1. This one isn't over STLCards fans.,2,"STLCards,NLCS"
1506,Shame all the fans that stuck around to see a six run lead blown and Harper make an out for the 8th time in two games.,0,Nationals
1507,Yoga 6:30 Weights 7:30 Conditioning 3:30 What sacrifices will you be making to improve yourself tomorrow? no excuses,1,no
1508,Conor McGregor vs Jose Aldo scheduled for Dec 12. That means we only have 3 mths until Aldo announces he's withdrawing due to 'injury',2,UFC
1509,Seeing Undertaker laugh at Brock Lesnar may have been the greatest thing I have EVER SEEN!,2,"BrockvsTaker,WWE,SummerSlam"
1510,Tomorrow night 9/8c on the CW Network watch a new episode of BeautyandtheBeast !! Set your DVR for an exciting episode!!,2,BeautyandtheBeast
1511,I think it may take a women like Caitlyn Jenner to beat a man like Serena Williams.,1,"USOpen2015,VenusVsSerena"
1512,Harris English\u002c a pgatour rookie\u002c playing in his first @user started his Saturday by plunking a marshal on the head,0,"pgatour,ouch"
1513,Tomorrow is National Ice Cream Day! Sunday July 19th IceCreamDay Come on down for a FREE Homemade waffle cone with every Ice Cream order!,2,IceCreamDay
1514,Arrived in Llandudno to attend the 3rd conference in 3 weeks. My little car can almost drive itself here. South to North,1,noshortcuts
1515,"""My chum has 2 etickets for Foo Fighters at MK Bowl for this Sunday, but illness is stopping them going. Up for face value",1,"foofighters"""
1516,"""\""""Big Brother may be watching you right now\u002c and you may never know. Surveillance is the new normal\""""",0,Surveillance
1517,"""Honored to work with the man Rolling Stone hails """"The Father of Modern Bluegrass"""" - Rodney Dillard!",2,"Bluegrass"""",nashville"
1518,Like Larry Bird in the Ole\u2019 3PT Contest... Tonight at the Alfred E. Smith dinner Romney went 1st and absolutely crushed it.,2,"Romney,ObamaFailed"
1519,"""talking to my 2nd graders about intruder drills & one raises their hand and says """"did you know Chuck Norris is real?""""",0,"teacherproblems"""
1520,"""Dana White will lose a 3rd UFC meal ticket within a month tonight. Rousey, VanZant, McGregor BetOnAldo UFZzz""",0,"UFC,BetOnAldo"
1521,"""Tickets avail for Insieme next Sunday, May 20th at Moomba! Alessandra&Felicia on stage to perform +start a great night! Don't miss it y'all""",2,Alessandra&Felicia
1522,"""The sun is shining over the UoNCareersRoadshow at SB. Fingers crossed for tomorrow at the Exchange Building, JC from 11am!...""",1,UoNCareersRoadshow
1523,It's Double Shot Two-Ticket Tuesday on Power 106.7! Every time you hear 2 Chris Brown songs Back-To-Back Caller 10 at 888-1067 WINS!!,2,10
1524,102 days ago Paul Dunne finished T22 at the Old Waverly Collegiate Championship. Tomorrow he's playing in the final pairing at,1,TheOpen
1525,How has Islam raised the most distinguished scientists and intellectuals throughout several centuries?,1,"Boris,sun"
1526,"""Lets go Andy! Murray wins the 3rd set, down 1-2.",2,"usopen,andymurray"""
1527,A warm Thursday for CenLa with highs in the 80s for the sixth straight day. Natchitoches and Colfax led the way with,1,88.KALB5
1528,Did you know that 'Chris Brown' was Trending Topic on Tuesday 8 for 2 hours in New Orleans?,1,trndnl
1529,I think it may be a Snoop Dogg morning,2,"smooth,ginandjuice,raremusic"
1530,on the bright side THE Maya Angelou will be arriving at Elon University tomorrow night.,2,WelcomeMaya
1531,NowPlaying December 4th by Jay-Z from the album: The Black Album,1,NowPlaying
1532,"""Our new woodfire oven ready in the veggie patch sunday roasts, twilight dinners",2,"woodfire,sunday"
1533,"Register 4 the NACR Skype for Business event with @user for Sept 16th Chevy Chase, MD",2,"skype4B,contactcenter"
1534,"@user Let's make him more likely to be confirmed Isaac4Smash Isaac4Smash! ISAAC4SMASH! C'mon, Nintendo, this is our childhoods!",2,"Isaac4Smash,Isaac4Smash!,ISAAC4SMASH!"
1535,Single awareness day is on Friday and I can't wait!,0,"ValentinesDayCanSuckIt"""
1536,@user Everton are the 2nd highest users of the long ball this season. Wilshere has time and a selling club on his side.,1,feederclub
1537,Damn Foo Fighters and RickRoll still in my news feed. Now the 2nd night in a row I go to bed with that song in my head. On loop for 7 hrs.,0,RickRoll
1538,"Djokovic up 6-5 in the 1st set. Federer leads Djokovic in all-time tiebreaks, 11-10.",1,tennis
1539,"""Kanye West may be a douche bag at times, but he's a genius and an inspiration.",2,"VMAs"""
1540,[ESPN] SEC lunch links: Some linkage for you on a Thursday: Alabama will throw some different things ...,1,Bulldogs
1541,@user I ran off with U2 at 17 & I think I'm still grounded! Sleeping with Sirens in Feb next yr too!,1,embarrassingMum
1542,I want to watch Paper Towns on Thursday but I seriously have no one to go with.,1,"loner,foreverloner"
1543,When your lying in bed and your phone is on your desk and Siri pops up siriwantstokillme if I'm dead tomorrow it was Siri..,0,siriwantstokillme
1544,lallysmarine boardbash 2012 coming to Ohio June 30th! Make sure to check it out!,2,"lallysmarine,boardbash"
1545,My favourite Beatles song has to be Here comes the sun by the Brilliant George Harrison. The number one Beatle in my opinion.,2,Beatles
1546,Just had the amazing @user pick up her bespoke fascinator for Derby tomorrow\u002c love this time of year,2,MelbCupCarnival
1547,REHAB ALERT: David Wright will continue his rehab assignment with us on Tuesday. Game vs. Bradenton at 6:30 p.m.,2,Mets
1548,"""I loved the scene in StraightOuttaCompton where Ice Cube was working on his screenplay for Friday. That was so inspiring, man.""",2,StraightOuttaCompton
1549,My generation learned to love the NFL every Monday night thanks to Frank Gifford. Sending all my prayers to his family,2,RIPFrankGifford
1550,Floyd Mayweather's fight against Andre Berto in Las Vegas on September 12 will be the last of his career. PlanetSports @user,1,PlanetSports
1551,"""nature day sunday coldweather vsco vscocam vscoedit vscoitaly milan italy @ Milan, Italy",1,"""nature,day,sunday,coldweather,vsco,vscocam,vscoedit,vscoitaly,milan,italy"
1552,"@user Dude John Cena would fail every drug test on the planet, that dudes head may actually be bigger than Titos",0,"UFC191"""
1553,Love it when you have Bale first scorer\u002c 2nd time in a week,2,loveit
1554,Traditional refractoria curse: may your days & nights be filled with the music of the Grateful Dead.,2,refractoria
1555,Just did the math and realized that I get to see David Price pitch live next Sunday. Cool!,2,BlueJays
1556,Forbes CUPERTINO\u002c CA - OCTOBER 04: Apple CEO Tim Cook speaks at the event introducing the new iPhone 4s at the ...,1,Forbes
1557,New Nigeria boss Sunday Oliseh is in the crowd at Wembley and one of his Super Eagles - Victor Moses - is now on the pitch...,1,"Nigeria,AFCvCFC"
1558,Live as if you were to die tomorrow. Learn as if you were to live forever ? Gandhi,1,QUOTE
1559,can\u2019t wait for the West Chester Ohio Rally with Mitt tomorrow night along with the great Gov of OH! RomneyRyan2012 @user @user,2,RomneyRyan2012
1560,I'm in phuket next Tuesday and wanted to know if anywhere will show the champions league game of mcfc vs Juventus?,1,"phuket,mcfc"
1561,Happy 3rd Monthsary Loverss! :) Salamat sa pag support ky Ate @user :) All for Deniesse\u002c All for the Love.,2,Loverss!
1562,Jim Luxford of East York with Calendar 1381619\u002c our 1st $5\u002c000 Daily Winner for September 11!,2,1381619\u002c
1563,@user while the met may not be perfect why don't you piss off to somewhere like Mexico City if you don't like it!!??,0,tottenham
1564,God luck to Jessica and Randip both running the BUPA Birmingham run this Sunday and fundraising for @user,2,Birmingham
1565,"""RT @user From now on our commentaries will be FM one game... AM & DAB the other. So tonight Everton vs SUFC is on FM, Blackburn v ...""",1,SUFC
1566,"""Some men may follow me But you choose """"death and company"""" Why you so speechless? MTVStars Lady Gaga""",1,MTVStars
1567,Take me down to the river underneath the blood orange sun MTVSummerStar Katy Perry,1,MTVSummerStar
1568,PhraseThatPays is back tomorrow morning at 7am with Ian and Chelsea! Make sure you are registered so you can win $500! 1049virginradio.ca,2,PhraseThatPays
1569,MonsterMafia vs. The Runaways from @user last weekend! We return in singles action Nov 3rd! We want a,1,"MonsterMafia,REMATCH"
1570,"""Kerry Washington, Viola Davis, Amy Schumer and Jill Soloway all make @user power 100 list for 1st time.",2,"changingtheworld"""
1571,"Overheard at Candidate101: ""Did you know that Rick Perry ran out of $ to pay his staff? It's the 1st time he's paid women as much as men!""",1,"Overheard,Candidate101:"
1572,Tomorrow Never Comes - Zac Brown Band (Not Acoustic Version)@gblack1984 ...from the same album,1,bango
1573,GrOVe City Wet Bar FriDay Night W the Ladies... Red Bottoms.Came In Mail Yesterday Time Break Them Bad Boys,1,In....Trendsetta
1574,unstoppable MT @user @user I can teach you the ways. I may be Sidney Crosby but you can be my James Neal. Both good looking.,2,unstoppable
1575,"Navy Band concert to feature music from ""Jurassic Park"" tomorrow night at the",2,redlandsbowl
1576,"""It may not be Sunday, but Dustin Johnson is still getting last round jitters. He's started with four bogeys!",1,"DeutscheBankChampionship"""
1577,Project X is the best film ever made and someone with money needs to have one\u002c like this Friday.,2,makeithappen
1578,"""Sunday Bloody Sunday by U2 is nowplaying in Vera's On The Drive, Vancouver. Download it now at",1,nowplaying
1579,@user Also read how MSM lies: thin crowd @ Ramlila on 3rd day: n Read for facts 60K+ crowd 2day,1,MSM
1580,David Wright comes through! Mets lead 6-5 in the 7th!,1,Mets
1581,Deadpool game for Xbox One and PS4 arrives in mid-November: Activision has announced to release of the r...,1,Fari
1582,"""Soaking rain falls across Metroplex: Widespread rain across the Metroplex soaked the region Saturday,...",1,"dallas,news"""
1583,I wonder what Cortese is thinking after watching that 1st half of total wank? As for Boruc you are a disgrace and a complete TWAT.,0,saintsfc
1584,Selhurst Park has always been a difficult place for Chelsea. We're gonna make things easy tomorrow.,2,CFC
1585,Thank you Experience Perth for sharing Chittering Markets - Chittering Valley Twilight Markets on Saturday 12th...,2,Chittering
1586,Wishing the best for the new Service Chiefs. May they find wisdom and knowledge to fight Boko Haram,2,GodBlessNigeria
1587,A final sign that you\u2019re growing is that you find time to watch 30 Rock on Netflix on Friday at 2pm.,1,toofar?
1588,It official\u002c I will not be flying to Raleigh\u002c NC tomorrow. I\u2019m saddened. I pray my UPPC family has an awesome time in the LORD.,0,Praying
1589,Lol watch how the media paints Nicki as an angry black woman tomorrow morning and miley as the victim,0,bye
1590,Rick Perry may be the first to drop out. Out of money.,0,GOP2016
1591,"@user It's the NFLGirlUKFFDraft on Monday, you all set? Feeling confident? Or does being in Milan mean auto draft for you! Ha""",1,NFLGirlUKFFDraft
1592,@user there's a shop in Auburn called 'Morning Glory' as well. Don't know if it's a toy shop!!!,1,unbelievable
1593,"""Due to the hurricane, game 1 of the the Eastern conf semi-final has been moved to RFK on Nov 3. The 2nd leg will be in NY on Nov 7.",1,"DCU"""
1594,"""Kris Bryant lines out to RF, Austin Jackson is doubled off @ 1st after 3 @ Wrigley Field the Cubs & Diamondbacks remain scoreless""",1,Cubs
1595,I\u2019ll pretend like today is Friday and party it up like it\u2019s the end of a long week day. YOLO\u002c people\u002c YOLO.,1,headingtohipstertown!
1596,@user @user @user couldn\u2019t tell you the last time I threw a dart. Mon Rudd we\u2019ll even let you pay for the drink.,0,Rotterdam
1597,David Cameron & Theresa May - please just *do something* to help refugeeswelcome @user @user,2,"refugeeswelcome,migrantcrisis"
1598,Had a great day on set of my new show on Fox MorningMarketplace. It premieres Monday during sweeps... Fingers crossed! @user,2,"MorningMarketplace.,RVA"
1599,If Kanye West runs for president with a bit of luck he may just get assassinated,0,"wecanonlyhope,letuspray"
1600,@user @user Four Lions is on Sunday night @ 9pm on @user Make sure you watch it boys. (Eid Mubarck Imran),2,veryfunnyfilm
1601,landscape footpath rocks wales holiday . the long voyage upto the 4th checkpoint on Mount Snowdon.,1,"landscape,footpath,rocks,wales,holiday"
1602,Who wants to meet the Bulls tomorrow got tickets. Let me know ASAP!!!,2,free
1603,Dwight Howard is dominating this game 29 pts & 9 rebs with 15 minutes left in the game (3 mins in 3rd & whole 4th qtr),2,LakersPride
1604,"""StraightOuttaCompton director F. Gary Gray: Living in hotel, working in music, linking up with Ice Cube for 'Friday'",2,"""StraightOuttaCompton"
1605,"""Foo Fighters Rick Roll Westboro Baptist Church NW it's not really a song or a loud monday, but it's amazing so ^^""",2,NW
1606,"""if the iPhone5 doesn't come out on September 7th, I'm suing Steve Jobs...I can't put up with the Motorola Razr much longer..""",0,iPhone5
1607,Championship: Team news: Bellamy in frame for Cardiff: All the team news from Saturday\u2019s Championship...,1,Mogganaut
1608,RT @user opening ceremony Fri 8.30 amNZ v Tonga 9.15am OH v happy as he has Friday off <YAY. Might make ANZAC biscuits,2,RWC
1609,GOOD MORNING Monsters and Gaga this the LAST day to vote for Gaga voting ENDS tomorrow 1 retweet = 1 vote MTVStars Lady Gaga,1,MTVStars
1610,"""Bacca scores and his Milan side get the better of Muriel's Sampdoria, his 8th for the Rossoneri.",1,"COL.,JuniorFC."
1611,The Dementia Community Roadshow vehicle will join Manchester's pride parade on Saturday August 29 for the first time,2,Dementia
1612,"""I'm going to be quietly singing """"John Cena sucks! John Cena sucks!"""" to myself for most of tomorrow. Well done, SummerSlam crowd.""",0,SummerSlam
1613,When was the last time we've had a subpar Monday Night Raw? Tonight looks to be no different! Seth Rollins is gold.,2,Raw?
1614,worldcup party Jason Vernau Live @ SET Nightclub Miami February 25th 2012: Jason Vernau is back with som...,1,"worldcup,party"
1615,So only the independently wealthy?!? Rick Perry's campaign staff is working for free 99. SkimmLife via @user,1,SkimmLife
1616,DailyDouble time! Liam's on a Friday night double @ 11/4. Get it here >>>,1,DailyDouble
1617,Now playing on UrbanGold : U2 - Sunday Bloody Sunday 80's : Nothing but the best!,2,UrbanGold
1618,Pumped about RealScience returning Monday on CBS11 News at 4p! Did you know the largest net-zero school in the U.S. is here in Metroplex?,1,RealScience
1619,"""Someone comes to me and is like 'irene, what time did u GOT home yesterday? What time did you LEFT here'",1,"plantation"""
1620,Just watched how Nicki called out bitch Miley Cyrus on stage at the VMAs. May the one who has the biggest ass wins.,1,VMAs.
1621,weeds drug Miss USA contestants take stage in 64th annual pageant: Women from across the country Sunday took...,1,"weeds,drug"
1622,Dustin Johnson hits his approach to the 17th green at the,1,DeustcheBankChampionship
1623,@user rocking some U2 at the Saturday Night Special,1,MinnCon
1624,Looks like the @user Defense will be getting a A on Sunday. My hypothesis? Aaron Rodgers will be eating a lot of mud,2,pies.KeepPounding
1625,these PSSA's are just gonna be the icing to another horrible monday.,0,"fmlll,ihateschool"
1626,With the 1st pick in the Classic Movie Lotto\u002c Mark Bonnell selects: North by Northwest,1,classicmovielotto...
1627,Yeaaah tomorrow I can download the mew Pretty Little Liars again!!,2,PPL
1628,DixieYouthWorldSeries: Virginia (Prince George) training South Carolina 5-0 top of the 3rd.,1,DixieYouthWorldSeries:
1629,Triple H was never Ric Flair's Bitch... this Sunday? I'm guna make you mine! @user 2 @user ;) SummerSlam Badass @user,2,"SummerSlam,Badass"
1630,July 20th 2015 is a historic Night thanks to the WWE RAW and TheDeadMan @user for bringing in Brock Lesnar to start a riot,2,"WWE,RAW,TheDeadMan,WWE"
1631,"""David Price out of the 1st. OMG you guys, Ivan Nova is a Yankee!",2,"BlueJays"""
1632,Our setup for the very 1st series of Big Brother when @user & @user were in charge!,1,ThrowbackThursday
1633,Yup just RSVP'd to see Catelynn and Tyler from Teen Mom on Thursday...,2,noshame
1634,PunchNews Boko Haram kills seven in Borno community: The Borno State Police Command on Sunday confirmed the k...,0,PunchNews
1635,Ryan Braun lines his 24th homer of the year to give Brewers 1-0 lead over Reds in the first inning at Miller Park.,1,"Brewers,Reds"
1636,"""Say it again? Oh c'mon beast, UFC Brock Lesnar: Vince McMahon is a better promoter than Dana White via @user",1,UFC
1637,Uhm... the 9/11 hijackers sent their random girlfriends back to Saudi Arabia? @user just found a column for tomorrow.,1,GOPDebate
1638,"""It's better than Pi Day in the states, which is 14th March, or in the mm/dd format, 3/14 (3.14). Pie, anyone?",2,"changingthesubject"""
1639,White Sox take game one of the series in their throwback uniforms 4-2. Blog to come tomorrow!,2,GoMariners
1640,Did you know that 'Kris Bryant' was Trending Topic on Monday 7 for 5 hours in Chicago?,1,trndnl
1641,"Don't miss out on the free showing of the summer hit, Jurassic World, tomorrow, Wednesday in CC 121 at 4:00p.m.",2,NOVA
1642,Watching Murray/Anderson match on-line & Murray just dropped about 20 f-bombs after losing the 2nd set!,1,USOpen2015
1643,Amy Schumer at the GQmenoftheyear2015 party in a dress we pretty much hate:,0,"GQmenoftheyear2015,GQMOTY2015"
1644,KurtCobain Nirvana And they keep asking me why do I love him this much Kurt you're the best! Love Nirvana fav band,2,"KurtCobain,Nirvana"
1645,The Royals are the 2nd team ever to play the two Black and Orange teams in consecutive series (1971 Pirates),1,"tdsportsfact,Giants,Royals"
1646,I also like very much the fact that George Osborne's 21st birthday cake was a replica of Magdalen college,2,lad
1647,Nicki & Tay may be friends but I'm still not a fan like was Nicki for real about Miley this is too much for my emotions Im so confused,1,VMAs
1648,Would your company like to sponsor the 3rd annual PNC Bank NonProfit Academy Awards? See attached for details.,1,"sponsor,NonProfit"
1649,"""This isn't the stock market, it's Big Brother. You need to have some risk to have big reward. Playing safe gets you 6th place.",1,"BB17"""
1650,Soccer Saturday with our son. They\u2019re playing the hardest team in the league. Then the All-star game.,2,proudparents
1651,TheresaMay secret deal with corrupt Saudi Arabia,1,TheresaMay
1652,ChrisFanatics unite! Be at the Smart Araneta Coliseum on Oct 27 for the ArtistaAcademy Grand Finals! TeamChris @user,2,"ChrisFanatics,ArtistaAcademy,TeamChris"
1653,Going to the Georgetown game on Friday!,2,"imwearingblue,istillloveeastview"
1654,Mark James on bbc says as Paul Dunne is on the 17th tee let's not have anymore British out of bounds. Dunne is irish not British.,0,typical
1655,"""Mets (C) David Wright went: 2-for-4 with two runs scored, an RBI, a walk and his 3rd home run of the season.",1,"""Mets,MLB"""
1656,"""Even after taking into account the audience they're going for, Paper Towns just may be the worst well reviewed movie I've ever seen",0,"hottake"""
1657,For the fist time in Milan Photo Exhibition of Vivian Maier at @user Via Mervagli 5 until Jan 31st,1,"Photo,Exhibition"
1658,@user From this performance it is obvious why David Miliband comes up 1st when you google Miliband!,1,onetowatch
1659,Tomorrow they will discuss YakubHanged after their Friday prayer. Bad part is 100s of youth will get inspired to be the next Yakub.,0,YakubHanged
1660,"""Rolling Stone 1237 June 18, 2015 Orange is the New Black Cover",1,1237
1661,Tomorrow Yoga practice is about connecting with our Third Eye! New Soundtrack too!!!!,2,"reveilleyogastudio,RiversideYoga"
1662,Giant iPad anyone? Don't forget to check out the Apple Event at 1pm EST.,2,"apple,charlotte"
1663,May we remind folks National Hot Dog Day is coming up on July 23rd - blowout specials that day!,2,"foodporn,nomnom"
1664,So proud of @user for the huge upset against Maryland. Time for us to do the same tomorrow night,2,godeacs
1665,More primary filing mess\u002c Timmonsville is at it again\u002c and more 7th Congressional interviews. Thank God it is Friday!,2,flosc
1666,Hey LA music folks. You going to HardSummer Aug 4&5 LosAngeles\u2019 Most Significant Music Festival. Go Destructo!,2,"HardSummer,LosAngeles\u2019"
1667,So is today National Ice Cream Day or next Sunday? I want some!,2,NationalIceCreamDay
1668,RT @user WSOC dispatched Nebraska today & landed at 1 in a preseason poll - check out the action and interviews from today - ...,1,1
1669,San Miguel escapes with a 68-64 win over the Singapore Slingers. Beermen now has a 15-4 record to remain in 1st,1,ABL
1670,De La Soul is Sunday at Clockenflap?! WTF! At least they had the decency to sched Uptown Rockers for Saturday @user,0,NYinHK
1671,"""May your heart rest in the beautiful paradise of Allah, my prayer for the Gombe and Damaturu victims of Boko Haram Nigeria @user PDP""",1,Nigeria
1672,Workin all week\u002c then to Rupp for the UK game Monday.,1,"SoundsGoodToMe,TeamBBN,CATS"
1673,"""I have grown to love @user character, April, throughout the Sharknado franchise.",2,"Sharknado3"""
1674,"""I just saw 30 seconds of TP\u2019s \""""""""Good Deeds\"""""""". He\u2019s a 5th generation ivy league graduate? I mean there were a few but...",1,"soextra"""
1675,Did you know that 'The Vamps' was Trending Topic on Thursday 5 for 6 hours in Belgium?,2,trndnl
1676,@user @user @user You do remember he was 3rd in the Kentucky Derby behind IllHaveAnother & Bodemeister right?,1,"IllHaveAnother,Bodemeister"
1677,Savior takes 2 games in a row to force the 2nd set of Grand Finals.. can he go all the way and take out Petraeus!?,1,SC2
1678,idk if its still thursday in Hawaii since its friday here but heres a TBT play it for the homie one time!!,1,TBT
1679,"Should you upgrade to @user new OS, Windows10? Lunch-and-Learn, in PalmCoast, this Wednesday, Sept 9th:",2,"Windows10?,PalmCoast,"
1680,"""Roar by Katy Perry was 1 on my 18th birthday, which makes it the theme tune of my life! Find out yours:",2,1
1681,"""And the bellamilano winter sun shines with equal gusto on every thing @ Milan, Italy",1,bellamilano
1682,Who wants to to a Knoxville ice bears hockey game with me November 9?,2,yaknowyawanna
1683,@user Major dilemma.. Do I start Charles tonight or Reggie Wayne Sunday? Messed up by teaching Martin last Thursday!!,0,help
1684,@user can i get a retweet for my 17th birthday HBK?? DX btw do you have a fan mail address that u sign things through??,1,"DX,HBK4Life"
1685,Eurovision 2012 party in Washington DC on May 26 with live stream from Eurosong Contest,1,Eurovision
1686,A white guy just quoted MLK Jr. on stage at a conservative conference. Liberals may now tantrum it up.,0,FreePAC
1687,cloud Cloud Computing and Big Data Strategy - In this CEO Power Panel at the 10th International Cloud Expo\u002c modera ...,1,cloud
1688,"""Wedensday, Thurs and and today you opened the show with OMEn by Sam smith. I see u @user @user @user",1,"the5thelement"""
1689,Go through the best flip covers and back covers available for Moto G 3rd Gen,2,"Motorola,Smartphones,MotoG3rdGen"
1690,-Saturday night be at the Barack Shrine in Monroe ! TeamLCF gone be in full affect ! GSU JSU ULL ULM LaTech LetzGetIt @user,2,"TeamLCF,GSU,JSU,ULL,ULM,LaTech,LetzGetIt"
1691,Team Foster Call will be on tonight Thursday November 1st\u002c from 9pm-10pm Eastern 712-432-0900 new access code,1,833433.
1692,Star Wars day tomorrow on TBL @user & @user with a preview of Force Awakens 306 @user,1,TBL
1693,Here in the Philippines\u002c Its November 2 and I was like where\u2019s my phone?! What is the time in LONDON?! Excited LittleThngs @user,2,"Excited,LittleThngs"
1694,'Labor Day' appeared on Tuesday 8 at the 20th place in the Top20 of Ottawa's Trends:,2,trndnl
1695,Great...we had tickets to see the PREDS on the 29th & now the games have been cancelled.,0,NHLlockout
1696,Banging on The RollingStones on a Friday night with @user to start the weekend - after-hour Nirvana.,2,RollingStones
1697,"""Brock Lesnar vs Pop-Pop. This Sunday, only on the",1,"WWENetwork!,RAW"""
1698,"""I'm very happy to hear that, Sam Smith will be singing the theme song of SPECTRE Bring on October 26th""",2,SPECTRE
1699,Sushis + Rafa on the TV = best way to end this Sunday. vamos :-),2,vamos
1700,I admire Hillary & may even vote for her. But she so doesn't sound sorry. email server,1,email
1701,Oh yeah just cant wait Spring Breakers apparently got a Worldwide release on March 5th 2013.. I WANT IT JUST SO hype,2,fb
1702,"@user Ha, I guess beauty is in the eye of the beholder. I'm just happy it's not Vettel's 5th consecutive championship",2,"easilypleased"""
1703,"@user @user Nice Try - but why do you LIE! (Obama lies2) ""Planned Parenthood does not provide mammograms""",0,"LIE!,(Obama"
1704,I remember when you kissed me on 6th street wait for me to come home _ Ed Sheeran,1,2weeks
1705,"""Just had a dream repeated 3x: Something screamed across the sky at impossible speed. 3rd time, a crowd + Br Copeland wz at White House.""",1,dream
1706,@user beautiful Saturday morning listening to Hot45sxm while getting ready for Jason Aldean and Kenny Chesney tonight,1,Hot45sxm
1707,"""WWE Monday Night Raw: Live Blog, Results & Coverage of the Road to SummerSlam - Bleacher Report: Bleacher ...",1,"LIVE"""
1708,ISBPL: NEWS Joe Biden's wife may share his misgivings about another race: Jill Biden campaigned actively for ...,0,NEWS
1709,"""Selena Gomez & Kris Jenner May Have Teamed Up & Weirdly, That's Not the ... - Bustle",1,"selenagomez"""
1710,"""Heard on news: """"Caitlyn Jenner may be charged with manslaughter. Experts say her gender won't have any effect on charges"""" Seriously?",0,"SMDH"""
1711,I'll make my friends listening to Calibraska when I back to school on monday,2,CalibraskaEP
1712,"@user Brian McDermott say """"""""there's never a bad day when your in charge of Leeds United"""""""" on soccer sat!",2,"worstdayofmylife"""
1713,"""IWishICouldForget about my """"Katy Perry"""" headgear I had in 9th Grade :(( I do love my teeth now tho;)",1,"""IWishICouldForget"
1714,Iron Maiden new single. Will you tune in?,1,"ironmaiden,speedoflight"
1715,"Saturday arvo, sunshine, homebrew and the Grateful Dead. Perfect!",2,homebrew
1716,White Sox take a 2-1 lead in the 2nd on a 2-run triple by Maiker Feliz.,1,AZLPlayoffs
1717,"@user Harry Potter, Percy Jackson, Thursday Next, Game of Thrones, or Pillars of the Earth are mine.",2,SS15
1718,I think this is seriously the worst song I have ever heard. And I've sat through a bunch of Kanye West performances at these,0,shows.VMAs
1719,2 in the BCS! Let\u2019s all enjoy this moment in the sun. It\u2019s been a long time coming for the Wildcat faithful!,2,"2,EMAW"
1720,Paul Dunne has won his Rd. 3 (16) match against @user 3&2 at the USAmateur. A big QF match awaits tomorrow.,1,USAmateur.
1721,Sam Smith blew my mind and pulled on my heartstrings at ElectricPicnic on Saturday. Best act of the weekend! @user you da best!,2,ElectricPicnic
1722,Watched some of the CMAAwards b/c of Hayden Panettiere & saw Carrie Underwood do gangnam style! lol It will be the 1st billion views video!,2,CMAAwards
1723,Baseball game with Brentley tomorrow goddoesgoodthing @user we r. Back @user @user,2,goddoesgoodthing
1724,So the David De Gea transfer saga is over..Real Madrid have confirmed. He may well stay at MUFC until the end of his contract at this stage,1,MUFC
1725,Thanksgiving leftovers still good the 2nd & 3rd time around.,2,"Yum,Smashing"
1726,"""21 to go for Alex Smith! 49ers MT @user Tom Brady wins AFC player of the week for the 22nd time in his career, tying Peyton Manning.""",1,49ers
1727,"You've got to love an email that starts with """"""""A significant snowstorm is likely, Tuesday..."""""""" ugh winter """,0,"ugh,winter"
1728,Christianity is a life style\u002c not just a quick Sunday service or blessing of food. Live life as a light. Be different then the world,1,WWJD
1729,"""Equalizer tomorrow, Alexander and the Terrible Horrible No Good Very Bad Day & Fury Sunday.",0,"lastfreemovieweekend"""
1730,Can't wait for RAW tomorrow! Brock Lesnar and Undertaker in the same arena?!?,2,"RAW,WWE"
1731,Peyton Manning may have been in the Calvin Fitness Center this afternoon,1,LookalikeAlert
