,text,label,hashtags
570,@user Hey Jimmy @user The View had Norm on.   THE VIEW!!!!!  You're sad.,0,
571,@user WE STAN TWO WHOLE ASS VISUALS,0,
572,@user @user She is a piece of shit and I am not sorry for my bluntness. From now on I am going to say what I think whether bluntly or rudely!,1,
573,@user This is another attempt from the Democratic liberals to bash a judge this didn't come out any other time and since it's many years ago she should have to prove it and I still think they should have that vote also there a Democrat running for mayor and he paid his girlfriend,0,
574,@user Of course he is offended he is ill due to liberalism!,1,
575,@user He is 😭😭😭 he is so precious 💖,0,
576,@user While for Republicans there's no difference in % of AGW belief between PhDs and college freshmen because conservatives are more open-minded people who are able to question consensus; plus tend to get degrees in more practical fields like eng. instead of airy fairy artsy BS.,0,
577,@user @user You are way off,0,
578,@user @user Cause gun control worked so well for chicago?,0,
579,@user @user You are whoring yourself out for NRA $$!,1,
580,@user @user @user @user Name the social injustices caused by the GOP and the death of anyone caused by members of it I dare you. How many people have lost their lives to the idiocy of gun control?,1,
581,@user About 20 of them Motherfuckers ‼️,1,
582,@user @user Yeah and guess what helped DC become Not the Murder Capital of the World?  Gun control! It works!,1,
583,@user DANGEROUS OBNOXIOUS GARBAGE....good luck doctor,0,
584,@user yup fooled antifa threw big ol' fire pit rocks at mah truck called the cops said them commies dunnit neat lawyer trick huh,1,
585,1// Yal stupid people tell me to “back off cause he is like obsessed” BITCH who has been to all the football games. Walks to class. Does literally everything for them. Knows exact dates and numbers for everything me. Only reasons I’m not competition cause she ain’t gay,1,
586,@user @user @user How many @user backbenchers think it’s workable?,0,
587,"@user You are the one that left on his own. I'm not your daddy to tell you to stay, even if I do, you won't anyway.""""  There's just no in hell way that Cerberus would ever be soft to Dante and respect him right? Two can play at this game.""""",0,
588,@user Shitttt. I do & does.,1,
589,@user @user Except for the little attempted rape thing he is just a wonderful guy,1,
590,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Got all of u- please follow back👍,0,
591,@user oh shit uhhh what ao3 fic is this,1,
592,@user It’s Good for our Gun Business. More Guns sell when these people bring up Gun Control. Keep up the Great Work. Guns for All.,1,
593,@user @user But refugees! Marijuana! Peoplekind! Gun control!,1,
594,@user I think you are part of the Russia conspiracy. Plenty of evidence will soon be found and you will be locked up!,0,
595,@user Good morning. You are welcome.,0,
596,"Antifa Ally  Yvette Felarca   Takes a Hit to the Head """"  Berkeley 8-5-18 via @user",0,
597,"@user @user I can't help it if I like having air clean enough to breathe and I don't like the 1%ers doing everything they can to keep the rest of us poor. Remember when Nestlé's former CEA claimed WE don't have a right"""" to water?  I ****ing hate clueless conservatives.""""",0,
598,@user Lol he is funny,0,
599,@user @user Yes sir!,0,
600,"@user I just said that very same thing. That Christians"""" create a life/death for Dr. Ford or Stormy Daniels who tell their stories, but I don't see (not counting Antifa) that happening from us to them. It's so weird.  Not very Christ-like of them, at the least of it, and so vile, etc""""",0,
601,@user I’m sorry you are going through this.,0,
602,@user sounds great ^^ i already came up with 2 dumb drawings involving her that im not sure if i should make or not....espacily since i havent even read the chapters of the manga where she is in yet,0,
603,@user @user @user @user @user @user Anonymous has always been a resistance tactic/idea. It doesn't matter who is leading they are an enemy since Anon doesn't take political sides. There are Anons who support the idea of Antifa and there are those who don't. But no one speaks for the entirety of Anonymous.,0,
604,@user Huh? I want gun control eliminated. I want ALL Americans to be able to keep and bear arms. If they abuse that right THEN deprive them of it.,0,
605,@user Well didn't James Comey lie? Or does it only count of you are not FBI? I thought under oath was under oath. Maybe I am wrong.,0,
606,@user Can we all agree that Tomlins seat is heating up? I'm tired of hearing hes safe over his regular season record. He is wasting championship opportunities and the shenanigans are getting old,0,
607,@user @user shut that wanker up,1,
608,@user Exactly. She doesn't want to perjure herself since she is being nothing but a paid actress.,0,
609,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Retweet complete & followed all patriots!🇺🇸🌪️🚨❌✌️,0,
610,@user @user I banned him personally a long time ago. But it isn’t breaking the law when I do it.,0,
611,@user So much respect for that man wherever he is.🔴⚪️,0,
612,@user I know many too !!! we liberals just don't feel the need to dance around waving them like the maga idiots.,1,
613,@user Someone's is asking if Davido wasn't supposed to be in Camp? Oga madam park well!! Davido's business is non of your business. Na u send am go school? Haterz... chop shit n die,1,
614,@user @user @user Yes he is,0,
615,@user @user The purrfect portrait! She even has her tail wrapped around her paws! She is beautiful in this shot!,0,
616,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user PC or not has NOTHING to do with common decency...🙄,0,
617,@user You are so wrong. Although I haven't  had a Whopper in 40 years,0,
618,@user She is a war criminal. By the Nuremberg standard Clinton and every other SoS and Pres should be behind bars.,0,
619,@user Trudeau and Liberals are incompetent to handle it.,1,
620,@user Rezz is a dumb bitch who will get a rude awakening from BNF in Mexico lol,1,
621,@user @user You are so far of the mark at times. You seem to be completely detached from the masses....,0,
622,@user @user And so is the duster thank god,0,
623,@user He don't seems happy just look at his eyes its like he is staring into ur souls,0,
624,@user @user chloe shut the fuck up. seriously get a fucking life and leave us alone. idk how many time we have to fucking tell you. bc you clearly you don’t fucking get it.,1,
625,@user @user A true ass statement right here,0,
626,@user bitch call me.,1,
627,@user @user 🤷🏾‍♂️ if he is gay oh well 😂😂 he be havin mfs HOT! Lol I like how he plays,0,
628,@user Gun control is a weak subject for him. Two hands please,0,
629,@user Ahhh Lurch  go back to wind surfing.,0,
630,@user Chuck is too old to play their games. He is going forward.,0,
631,@user @user @user I guess I won't sit down and shut up then missy. I have a major problem with this situation. Since none of us were there and it is her word against his should we just ASSUME she is telling the truth? Or is this just politics?,0,
632,@user Rip lmao who knows 😂 that's why I'm trying so hard not to expose my shits since they can't never relate anyway,1,
633,@user @user @user @user where did you get that Kavanaugh doesn't want an investigation?   CNN?,0,
634,@user Doesn't surprise me. Texans hate Liberals w/ Soros backing.,1,
635,@user He is a lying stack of shit too.,1,
636,@user @user @user @user @user @user @user @user @user @user The World Wide Phenomenon of Podcasting and MVP of ShitTalking!,0,
637,@user @user And that's where you are seeing what you want to see. You think these people want to look manly and powerful. I see them expressing solidarity. what a useless thing to mock.,1,
638,@user That was Awesome. I love hearing you destroy the Liberals but most of all Trudeau,1,
639,@user @user David stop been a mouthpiece for the anti gun people you r nothing but a worm looking for fame now remember that antifa BLM and all the radical left groups are violent and hurt people too but of course you agree with them,1,
640,"@user @user Ain't nobody bitter here. Women who know their worth spending their life upgrading"""" somebody son but actually LIVING it and becoming their best versions for THEMSELVES. You go look cute on your maid outfit, like you always do""""",1,
641,@user @user @user Lindsey... Sean Hannity talks to an echo chamber simply to hear himself.  He is not a journalist but a news pundit with his own weird conspiratorial agenda supported by well crafted partial facts aimed at a very narrow audience.  He really is a laughable fool for Trump..,1,
642,@user Heard from who? You and your lying jealous cronies???,1,
643,@user Awesome 👏🏻👏🏻👏🏻👏🏻. Of course the left will think differently but who cares. This is great!!!,0,
644,@user You are an amazing mom❤,0,
645,@user Moore just got Don elected again. Liberals never learn. He’s more unlikable than Trump,1,
646,@user It’s all liberals have. They are truly vile.,0,
647,@user Happy now liberals!,0,
648,@user He is! Talking about “ I don’t need excuses I just need my money” 💀😂,1,
649,@user What did u just notice that he is not actually a good speaker just a good reader,0,
650,"@user @user :  When we lead, sheeple follow""""",0,
651,@user @user thank god for the PPC party eh true conservatives who believe in getting out of the Paris accord and dropping supply and demand on Dairy,0,
652,@user Lolol God he is such an a**hole.,1,
653,@user hello i ate soup and now i'm very tired but i love you,0,
654,@user A vulgar attempt to reduce sisterhood to genitalia.....,1,
655,@user He had to fuck up. You can only give a guy so many chances no matter how talented he is,0,
656,@user How? You can’t just say “Wrong” with no evidence for why it is. You said you agree with Sargon I’m pretty much every subject but gun control and healthcare. That’s not what a centrist believes.,1,
657,@user I SAW IT but mi*rosoft sucks at translations,1,
658,"@user   Your continual use of Left liberal Progressive on your show are Euphemisms for the democrat Party who owns"""" them until deny them & ideology.  You are lying to the Public by not calling a spade a spade.""""",1,
659,@user He is irrelevant,0,
660,@user Just noticed that twitter will block anything about a certain billionaire who buys people to accuse conservatives of wrong doing.,0,
661,@user you are beloved x2,0,
662,@user “All part of a plan” by Conservative’s Budgets!  Even a layperson like me knew that it was exactly what would happen by cutting policing!   👏👏👏👏👏👏  to @user,0,
663,@user @user He is a genius!,0,
664,@user An insult to holocaust survivors and their families. An embarrassment to film making.,0,
665,@user god damn you’re so fucking valid,1,
666,@user I’m very excited to buy more lol. The lady at the con all her manga was $6 and she told me some other cons she’s gonna be at so I wanna go to this one in Chicago next year 😂,0,
667,@user Hello... the problem with more gun control is the only people that guns are being taken away from or ‘controlled’ as you say are people like me who has the legal right to carry a gun. So before you continue to scream gun control... look at who it would affect.,0,
668,@user It really is. My abs are lot more defined but I miss lifting heavy ass weight. Thank you girl!,1,
669,@user Go away my child. You are so boring that you can't even entertain a doubt.💩💩🐷🐷,1,
670,"@user The problem is, the people who will read this and go oh shit he is a cunt"""" already think he is. The rednecks and retards that already support him will believe it is fake news.""""",1,
671,@user @user @user Yes we need gun control. It is out of control!,0,
672,@user 2011 I still got all my shits,0,
673,@user Remember him defending Antifa? I ‘member,0,
674,@user Shit jamming Ju,0,
675,@user That's the biggest worry never seen such attacks on the Press i will say it until i am blue in the face if we lose the Freedom of the Press we all lose if you repeat a lie long enough people will believe it keep on doing what you are doing don't let them win,0,
676,@user He is the worst person.,1,
677,@user I'm not the one deleting my tweets so people can't see the unprompted and unwarranted undeserved personal attack you commenced our interaction with  And how and why you got so far up my nose that I responded in the kind of language you are clearly more familiar with than I,0,
678,@user ...Stay Classy!!...what a bully - if I were the ump I take her to court for bringing his reputation into disrepute...🤔🤔🤔,0,
679,@user They help him all along and now that he is better and ok and sober they cut him ??,0,
680,@user @user @user Yes he is an excellent chairperson,0,
681,@user Its interesting to see the hypocrisy with these liberals when last year it was discovered that there was a “Hush Fund” for Congressional  Sexual Scandals while working for the government,1,
682,@user @user @user I am sure he is doing that in his organization.   Also respect is a two way street. Law enforcement  job is to protect  and SERVE its citizens.  It like they miss that part .,1,
683,@user But please get a better barber first.,0,
684,@user @user @user @user Not a conservative. Antifa is a left wing terror group that uses fascist tactics and violence to silence opposing views. They are NO DIFFERENT than the “Sturmabteilung” brown shirts. Thugs.,1,
685,@user This is absolutely unbelievable.  So these protests and mobs are run out of the state dept.??? How about Antifa?? No wonder they all wear masks. Probably govt. employees using their PTO's.  It would explain how so many people can show up anywhere on a weekday.,0,
686,@user Lmao good one ! Now listen up Sparky your wife is a disease she is a bought and paid for evil  soulless  propaganda arm for child murderers and Russian agents. So stick with your cutsie  tweets but I'd prepare for a long prison sentence if i were you.,1,
687,@user @user @user @user @user Maybe they should have started the checks 10 years ago Arron then there wouldn’t be so many Bloody Liberals in the Party.,0,
688,@user She is so beautiful but looks like dad,0,
689,@user @user Case and point society through mind manipulation is causing people to do horrendous things hurting weaker creatures is a sign of a deeply troubled individual but yet the left focuses more on gun control than on getting to the core of the mental health of the people,0,
690,@user For sure... i have been laughing of them a longt time. 🤣 @user @user @user,0,
691,@user @user @user Oh...July...so like 35 & 3/4 years ago...  NO...that's a difference maker.  I had no idea!   Please share your thoughts on serial woman abuser & Antifa lover @user 🤔,0,
692,@user Hopefully he is a Titan sooner than later :),0,
693,@user u a cold bitch,1,
694,@user @user @user You forgot ANTIFA,0,
695,@user well do some research and dairy and gluten allergies are major problems with mental health from anxiety and depression to bi polar and schizophrenia.. Its a tough diet but if you are sick of feeling like you are its way worth it,0,
696,@user @user @user They are obstructionists. Anti-american. Pharisees. Ask them what they are running on and you get nothing. Maga!,1,
697,*goes to song suffragettes*  Waitress: “there’s a $15 minimum food and drinks charge” Me to waitress : “who do you think you are?”,0,
698,@user The vile creature is trying to portray herself as some fierce bitch at the same time she knows that's not what the gun control conversation is about. Paper tiger,1,
699,@user Liberals are kind bad slow at this or they just stalling.,0,
700,"@user @user @user @user Yes, you are right: not only lefties but (neo) liberals having any trouble. This papers have proper journalistic ethics"""" - it's funny 😆😆😆; and  Magyar Nemzet or Népszabadság had """"highest circulation"""" - it's also funny /only in the communistic past (before 1989)/ 😆😆😆!",1,
701,@user @user when you have politicians running on concepts like “sanctuary cities”.... what do you expect. They should all be sued for aiding and abetting.,0,
702,@user @user The last thing parents need to learn from the liberals is the ethics of raising their own child.,0,
703,@user She is unfit for office . Mentally deranged.. unstable..,1,
704,@user @user @user Not really I have several shares in Nike I’m a capitalist not a socialist. I believe in free markets. I can use liberals for my advantages. You on the other hand keep standing with your representatives they will lead you down the golden path of higher taxes and wealth sharing,0,
705,@user @user Words....Words...  Monday is a different day...,0,
706,@user @user @user Time I’m really starting to hate that word....she had all the time in the world to open her mouth...really shut up about time! Enough of this left....Liberals bull shit about time! You and she have no case! Actually time is what is Hurting her case!,1,
707,@user Carrey should be shut up for good,1,
708,@user @user @user @user You should tell the @user They've just posted a tweet about how much better the railways are since they privatised them...,0,
709,@user @user She is full of bunk.,1,
710,@user @user GET OUT OF MY MENTIONS (i stand corrected),0,
711,.@USER It’s sad and scary that the French so-called justice system is ordering @user Le Pen to undergo psych eval because she dared to reveal the horrors of DAESH/ISIS. The true crazies are radical Muslims and liberals who protect them.,0,
712,@user Thank you for what you are doing. For my daughters future.,0,
713,@user who in America isn't grateful to our military?!?!? Her husband didn't die on the battle field...he died at home!! She should be fighting for gun control and stronger laws regarding mental illness! @user is about police brutality...she should educate herself on the issues,1,
714,@user I cackle at something different shit every time I watch it lol,1,
715,@user @user Word cause her music SLAPS THERE'S NO REASON SHE SHOULDN'T BE SELLING OUT BIG ASS SHOWS (idk if she is or isn't but she DESERVES),1,
716,@user ... Do a few more lines Moore.,0,
717,@user @user @user It started with Cameron and May is even worse. She is not a Conservative!,1,
718,@user We get shit transported from Africa niggas told me they seen venomous snakes Iguanas a beetle the size of a car tire lmaoooo 🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️ all kinds of shit,1,
719,@user Oh you are very welcome.,0,
720,@user @user Kind of like when conservatives wanna associate everyone to their left as communist antifa members?,1,
721,@user Did you see what she said about Travis on Ellen?? That’s one hating ass bitch 😭,1,
722,@user @user @user @user @user @user @user @user @user @user @user 😀You are welcome.,0,
723,@user Yeaaaahh she is!! <33,0,
724,@user @user John McEnroe is older than you are,0,
725,@user @user @user @user @user @user @user @user @user @user @user I think he's a comrade,0,
726,@user No one is mistreating her but you are all mistreating Kavanaugh. This man may be innocent but you liberals are jumping on this just because you hate Trump. So you all do the right thing and after 36 years it's her word against his so there is no contest.,1,
727,@user @user The President despite all of Woodward book of lies and you and Barrack has done so far a tremendous job we are respected again our economy is not longer the animic less than 2% and our enemies fear us again John you and Barrack r History,0,
728,@user This sicko thinks that others scheme and lie like he and a lot of the liberals do. Remember Rham Emanuel’s famous quote “You never let a serious crisis go to waste”,1,
729,@user @user she is a cracchead lol just waiting for her to leak it herself,0,
730,@user thought they scored 69 points... sad,0,
731,@user She went to my high school. Dumb liberals are prevalent in my area,1,
732,"@user Being the good Christian that he is, he asked God to spare his properties. Virginia beach was only slightly impacted. You know the 700 club prayer, God spare me and mine, to hell with everybody else"""".""""",1,
733,@user DJT2- You have to remember his daughter is married to am Iranian and so he defends them at all costs. He is a coward and a disgrace. Thank GOD for your Dad or we would all be in a World of hurt!,1,
734,@user @user @user @user @user @user @user @user @user Super President like Multiversity? Good ideia,0,
735,@user @user Can you ask Dana how worried she is for her home in (South?) Carolina? Is it close to the coast? I’m currently in N. Carolina (1st time visiting) and I get welcomed w/ a hurricane! Lordy day.. 😥😨,0,
736,@user @user She is better than all this shit. She is better than anything. ❤️,1,
737,"@user >unfuckable""""  where is the truth in this statement, all i see are lies""""",0,
738,@user Im not apart of Antifa foxy. I agree with you they are terrorsits,1,
739,"@user Re-read my tweet Brian, gun control"""" not ban (your blatant exaggeration not withstanding). 🙄""""",0,
740,5. They promoted an amendment to lower the voting age to 18. They pushed gun control efforts and gun free zones to give criminals an edge over law abiding citizens.,0,
741,@user Shhh don’t let conservatives see this!!,0,
742,@user @user @user @user @user @user She has no credibility. Lives in a $4 million mansion and associates with Antifa. Who would stab her in the back anyway.,0,
743,@user Mueller can go fornicate himself. He is as crooked as the day is long.,1,
744,@user Yeah I'll not take my gun control policy advice from a Jean's company. Beyond that trumps die hard are almost enough that the snowflakes they claim to dislike and themselves are hard to tell a part,1,
745,@user @user He gets confirmed. Conservatives don’t care that he’s a rapist. At all.,1,
746,@user @user Best female  tennis player ever? Arguably. Great player. She is starting to age and become less unbeatable.,0,
747,@user @user @user And his son the ANTIFA masked hater is normal?,0,
748,@user @user Because Liberals are insane and btw had this been a Democrat nominee and the accuser was a female conservative she would not be heard. Heck look at Keith Ellison's accuser who has proof. They've turned their back on her and she's a democrat! Why is the @user not helping her?,0,
749,@user @user Antifa methinks !!!,0,
750,@user @user and that is why he is trying to end Obamacare so that only a priveledged few can benifit.  But his tax cuts are killing us anyway.,0,
751,"@user A much more traditional"""" take on the Lois & Clark dynamic is showing up in Tom King's Superman 100-Page Giants at Walmart. I would recommend it. She is not SUPER-heavily featured in the first issue but she is well-treated.""""",0,
752,@user Why didn't gun control stop illegals from obtaining firearms?,0,
753,@user @user @user Silly rabbit 🐇 laws and rules aren’t for liberals.,1,
754,"@user Well remember how the cops in San Jose stood down"""" and watched as antifa thugs armed with bats,bottles & pepper spray attacked Trump rally goers?  They were """"just following orders"""".  That's what most soldiers & cops do. Soldiers follow orders & cops protect their paycheck.  SAD.""""",1,
755,"@user My feelings exactly.   I was watching a video of an ANTIFA rally"""". They were fighting with and cursing at the police. At one point they began fighting with counterprotesters and one was injured. His cohorts immediately began screaming for someone to call 911. Really?""""",0,
756,"@user @user @user @user @user Because he is talking to an idiot. Liberals have a mental disorder. In his book The Liberal Mind: The Psychological Causes of Political Madness."""" Dr. Rossiter exposes that the ideology motivating Liberals is actually a mental disorder.  Read more:",1,
757,@user @user Too bad he can’t write a law to take away the stupidity from liberals.,1,
758,@user Schiff- you are the SWAMP.,0,
759,@user @user @user @user Liberals need better trolls than this aunty. Calling someone a liar on losing is what you resort to when you are in 2nd grade.,0,
760,@user @user @user Oh boy just wait! YOU ARE IN FOR A SURPRISE! Can't believe ANYONE to be that IGNORANT! LMAO!,1,
761,@user @user @user I'm betting she only has to submit to a blood test if she is a driver in a vehicular accident where a death or grave injury occurred.,0,
762,@user you're on fucking drugs my dude,1,
763,@user @user @user @user @user @user She is being realistic tho,0,
764,@user @user @user Did you hurt yourself jumping to that conclusion?   If you want biblical scholarship worth having read Bart D. Ehrman.  If you want ignorant schlock...well you are already here.,0,
765,@user Deep corruption in the Puerto Rican government is the cause for the ppls misery. Billions sent & you don’t have the foresight to harden & secure the power system on an island that will most likely get hit again. This is the Puerto Rican’s government ms fault.,1,
766,@user @user @user @user @user @user Since you're in the medical field I'm sure you are very knowledgeable,0,
767,No my family aren't MAGA they just don't care. They're apart of the populace who get distracted by pop culture completely. They have zero idea what is going on in the world until I tell them & even then they don't care. I'm a lion amongst lambs.,1,
768,@user He should have tried that on obama after he gpsent millions to Iran which has been traced to terrorists! Unbelievable,0,
769,"@user And Sarah's story, egad! The producer who's asked if he could fall for a nymphet and responds absolutely!""""""""",0,
770,*MAGA sense is tingling*,0,
771,@user So it moves forward. Damn the facts as long as you keep up the narrative! The Dangerous line is the sliding scale line that you bunch of liberal idiots use to vilify Conservatives or justify the actions of liberals,1,
772,@user Lol same. Mom: why don’t you do art of real people? Me: he is a real people.,0,
773,@user @user let’s throw up some added bureaucratic red tape to deter highly qualified people from entering the already vitriolic world of politics. Look at hate directed at Trump family. I don’t care about tax returns. Some universal financial report will do. Care more 4 results.,0,
774,@user Robyn I was gonna make vegan scones but I ran out of fucking time.  Blame my biochem lab,1,
775,@user @user You realize California has the strictest gun control in the nation right? Or are you just going to ignore that,0,
776,@user Misplaced anger doesn't make the lies about taking a knee true.  Sorry for her loss but she is WRONG...WRONG...WRONG,0,
777,@user @user She is xx,0,
778,@user When are the Republicans going to learn that Democrats hate conservatives .Vote  Thursday,1,
779,@user Yet more evidence that the @user have turned ‘The Party of Business’ into ‘The Party of Fuck Business’. Bizarre.,0,
780,@user She is a drama queen she pulled the feel sorry for me card too because she is now a  ‘working’ mom...give me a break,1,
781,@user @user @user Conservatives wont whitewash the accusations...both sides will be heard! In private and again in public if necessary...let THEM hash out the actual significance of an event 37years ago between a 17yr old BOY and a 15yr old GIRL.. I would go so far as to say let each cross-examine,0,
782,@user @user @user Open your eyes- the NRA only supports politicians that don’t care about gun control mostly republicans,0,
783,@user Here' s a guy that's a reliable source of information. hHahahahahahaha. Just kidding.,0,
784,*pats tears* Gosh..... Dammit *sniffs* *sighs* My baby-* sniffs* She just doesn't deserve this💔😭. She is so precious and I-,1,
785,@user The fact that we believe that these are the only two conservatives with a shred of decency is deeply disturbing. Even more disturbing is that I don’t believe either of them do either. Still doesn’t hurt to try.,0,
786,@user Eric u got alot of balls ...,1,
787,@user He is starting to tweet nonsense like Mango Mussolini,1,
788,@user @user @user @user Good grief!  That's a relief!  Now get rid of Antifa.,1,
789,@user Don’t you have concerns about Keith Ellison?   Well do you.,0,
790,@user He. Is. Here. For. Her.,0,
791,@user @user I can just hear the trumpsters now crowing that we liberals loved Jane Fonda and supported draft dodgers. I grew up in those times. I was against the war but knew Fonda had gone too far and was wrong. I supported those who burned their draft cards AND those who served.,1,
792,@user @user @user I agree! I guess Dems are saying that they’re worried about some October surprise where the FISA docs are released leading up to the election.😊🇺🇸MAGA!,1,
793,@user The presumption of innocence only applies to Lefist Liberals. You are guilty from the get go if you're a Conservative.,1,
794,"@user @user All the leftist organizations have, Antifa, the Greens, I went to a Wobbly meeting in 2014 and they spent 0 time talking about labor practices, laws, policy, etc. They spent the whole meeting on a resolution to be more trans inclusive,"""" when 1/2 them present were already GNC.""""",0,
795,@user @user @user @user HE IS THE POORLY EDUCATED!,0,
796,"@user His frustration began to subside as he felt her hand upon his. The tone within her voice was some what soothing to him. It's been sometime having someone be there when in need the most. And that in itself is why no one is more important to me then you"""" She is the center piece +)""""",0,
797,@user Glad no one watches her!,0,
798,@user @user Dr Merck just following orders. Abysmal little pharma troll he is.,1,
799,@user @user @user @user Yeah bitch we put him back in and beat your sorry asses the bears SUCK!! BLEW A 20-0 LEAD LMAOOOO,1,
800,@user ugh I meant *wigs shit,1,
801,@user SJSHSJ THATS MY JOB BITCH,1,
802,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Hahah yes because trump beat Obama in the election 🤣,0,
803,@user Political hit job. What a slap in the face to all the women that were really abused. You liberals know this is a hit. Your leader @user told you to lie and do whatever you have to do to regain power. Pathetic,1,
804,@user @user @user What’s funding it?,0,
805,@user @user @user @user YEEEEESS,0,
806,@user @user @user @user Gun control doesn’t correlate with safety. It’s these facts you should take some time to ponder.,0,
807,@user All my guns are defensive; even the one that shoots further.,0,
808,@user You still have not addressed your solution to make schools safer....you just preach more gun control...what are your solutions???,1,
809,@user A little bigger than I like. She needs to join chubby chaser tour,0,
810,@user yes please take more of the constitution away from us.. you took article 4 sec away  did you know when you did that you took away from us the one section in the Constitution WHERE ALL gun control laws come form.?  thank you....,0,
811,@user do you have run support data? I’m guessing Nola has gotten more. Everything equal I go with wins but his season is just so good I think he is the exception.,0,
812,@user  I love the comments about squishy conservatives and their support of the need for guest workers. Sounds like @user .,0,
813,@user idk u too well but that must be a fuckin delicious corn chip that someone misses dearly,1,
814,@user @user @user @user @user @user @user @user @user You said that if my speech offends someone then I should be fined/jailed.  I asked if you should be fined if you wanting gun control offended me,1,
815,@user @user @user @user Antifa....that's who. It works both ways...be careful.,0,
816,@user @user @user Funny how well meaning left leaning liberals have become money obsessed fundamentalists.....strange business brexit.,0,
817,*babysitting 3 kids*  people:”how old do you think she is?” “she has three kids”  me:*dont get mad. don’t get mad. they don’t know. they don’t know*,0,
818,"@user @user @user @user @user needs to take action instead of turning a blind eye to what occurred. It was shameful behaviour, tantamount to organised bullying. Reprehensible"""" just a word. If she ignores it. she is part of problem. Ineffective leadership entrenches this rot in ALP party culture""""",0,
819,(You are! My prayer is that you are blessed with someone you know like that also. Someone who feels your basic human rights are worth protecting. Especially your God given right to personal privacy.),0,
820,"@user Attention! @user is publicizing an ANTIFA target list on his account. The list has high profile names AND many random Trump Supporters' names. Twitter has NOT suspended this account. Please help report him. (check out his account Lists"""" ).""""",0,
821,@user @user @user Maybe the Trumpies will call for Gun Control after this.,0,
822,@user He won't live long now,0,
823,@user @user Simply to get the smear campaign going by the media. The democrats want a he said under oath while she’s supposed to get a pass on her she said lies. This woman is a fraud in cahoots with the liberals to delay & divert until midterms.,1,
824,@user Treason he should hang he has no business even trying this who the F does he think he is Trump needs to Lock him up fast,1,
825,@user @user Bad bytches prolly got some fucked up attitudes! So this oughta y’all y’all ya looks only carry you so far 🤷🏾‍♂️,0,
826,@user Shut up man  You are useless,1,
827,@user This is not conservative. What has happened to our party ? Lost the plot. @user,0,
828,@user @user @user So many issues facing Australian voters but the single obsession of Australian Conservatives is bullying transgender children...,1,
829,@user A rich snow ❄️ here,0,
830,@user @user @user @user Shitting yourself more like.,1,
831,@user @user @user Because the non-citizens are looking for a free ride on the backs of the American taxpayer and liberals are looking for votes. It's like a pyramid. They need to bring new people in at the bottom to support them at the top.,0,
832,@user Can you elaborate why you think making tax cuts permanent is a bad idea?,0,
833,@user you live in the big dick part cause your gay,1,
834,@user @user And I don’t call striking down gun control legislation curtailing our civil rights.   Gun control legislation is just common sense.,0,
835,@user All the way to prison...,0,
836,@user Call is normal  thing tho cos you even call your friends she should sub for herself she is not yet your responsibility to start buying data  Outing?  Dunno😀go for lowcut girls them full my hometown ☺☺,0,
837,"@user Real question: has Ted Cruz never dropped an f-bomb in his life?  Is this something that should disqualify you from public office? Grabbing someone by the pussy"""" literally & verbally, is a lot more offensive to me""""",0,
838,@user And yet the liberals keep piling in people from countries like this with ideals like this and preach upon to us women's rights and respect for all. Doesn't make sense to me it's double talk,0,
839,@user Shame on them willing to ruin good man over a 36-year-old groping accusation she can't prove.  They're rabid liberals who don't want a Supreme Court justice who will follow the Constitution.  It's all about politics.  Shame.,1,
840,@user @user and they will know she is the Lord,0,
841,"@user Fighting for the oppressed""""? Puleeeze""""",0,
842,@user But 10kg of an already shite allowance (coz EU workers are lame as fuck) is a proper piss take,1,
843,@user @user He was a drunk driver that wrecked and injured a person then fled the scene of the crime! Hit and run.. should fit right in with leftists socialists antifa democrats!,1,
844,"@user @user @user That's a black referring to a group. Markedly different from affluent white people calling Ben Carson or any other prominent conservative that term. I'm thinking more of stuff like this:    Antifa n word"""" is quite a fruitful search.""""",1,
845,@user @user He is delusional.,0,
846,@user @user @user @user Conservatives: Always dying on the wrong hill.,0,
847,@user @user @user @user @user @user Congratulations!,0,
848,@user Maybe he should have used some of your peers?,0,
849,@user @user @user @user Ooh but coming from Mr.Rapist  We are all the same alias and one person   A 55yr old Antifa Granny  Go Figure   Sept.30th couldn't come anytime sooner isn't that right Brother (Grok)  Old toothless will be getting a  rude awakening along with his Housewives,0,
850,@user Now that's what I call an Antifa Supersoldier,0,
851,"@user Yes, watching an elitist prima donna toss a tantrum on the court when she is called out & penalized for ('cheating') getting coaching is pretty entertaining! HER COACH EVEN ADMITTED, I WAS COACHING HER."""" Now, back to our regularly scheduled sanity, rule of law & accountability!""""",0,
